Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22335.6093,NA,16.12690000000000,16.28680000000000,1.89650000000000,4.79260000000000,4.9599,NA,22321.0899,16.4159,14.5194,1.8965,15.2115,4.1005,4.0093,0.0912,0.6589,22321.0899,8.1773,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22352.1886,NA,16.57930000000000,16.48930000000000,1.48810000000000,4.72070000000000,4.8699,NA,22337.5058,16.1709,14.6828,1.4881,15.2582,4.1453,4.0346,0.1107,-0.0734,22337.5058,16.7168,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22369.5724,NA,17.38380000000000,17.50200000000000,1.40100000000000,4.81920000000000,4.9881,NA,22353.6767,17.2967,15.8957,1.4010,16.5904,4.1245,4.0357,0.0888,-1.3311,22353.6767,18.2618,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22385.3169,NA,15.74450000000000,17.41220000000000,2.28730000000000,6.41090000000000,6.6558,NA,22370.9734,16.6308,14.3435,2.2873,15.8467,4.9077,3.9955,0.9122,-0.1155,22370.9734,19.7031,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22402.9303,NA,17.61340000000000,16.22860000000000,1.34460000000000,5.10190000000000,5.2710,NA,22387.6042,16.6707,15.3261,1.3446,15.9175,4.5105,3.7930,0.7175,0.4022,22387.6042,19.9132,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22419.5715,NA,16.64120000000000,16.62580000000000,1.60160000000000,5.11410000000000,5.2556,NA,22404.2749,16.8982,15.2966,1.6016,16.1538,4.2569,3.8057,0.4512,0.0449,22404.2749,20.5439,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22435.9532,NA,16.38170000000000,16.08290000000000,1.51520000000000,4.80510000000000,4.9568,NA,22421.1731,16.2953,14.7801,1.5152,15.4040,4.1812,3.7842,0.3970,0.8153,22421.1731,20.6651,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22452.8635,NA,16.91030000000000,16.56120000000000,1.79190000000000,4.49610000000000,4.6077,NA,22437.4684,17.1870,15.3951,1.7919,16.1234,3.7678,3.7025,0.0653,-0.2659,22437.4684,21.1468,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22469.1033,NA,16.23980000000000,16.52880000000000,2.45260000000000,4.76480000000000,4.8967,NA,22454.6554,16.9005,14.4479,2.4526,15.3017,3.9110,3.8341,0.0769,0.6582,22454.6554,21.7202,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22485.9903,NA,16.88700000000000,16.99050000000000,1.57250000000000,4.82740000000000,5.0002,NA,22471.5559,16.0069,14.4344,1.5725,14.9833,4.2785,4.1790,0.0995,-0.0900,22471.5559,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22502.0157,NA,16.02540000000000,16.03900000000000,1.28510000000000,4.88640000000000,5.0138,NA,22487.5628,15.7380,14.4529,1.2851,15.0854,4.2539,3.8649,0.3890,-0.0321,22487.5628,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22518.9722,NA,16.95650000000000,17.18770000000000,1.43260000000000,5.07150000000000,5.2450,NA,22503.3008,17.1040,15.6714,1.4326,16.3346,4.4083,3.9876,0.4207,-1.4497,22503.3008,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22535.6079,NA,16.63570000000000,16.26140000000000,1.70390000000000,4.73670000000000,4.8707,NA,22520.4048,16.9070,15.2031,1.7039,15.9520,3.9878,3.8199,0.1679,0.8426,22520.4048,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22552.2641,NA,16.65620000000000,16.75350000000000,1.59440000000000,4.79320000000000,4.9680,NA,22537.3118,16.5467,14.9523,1.5944,15.8416,3.9039,3.8048,0.0991,0.1535,22537.3118,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22569.6501,NA,17.38600000000000,18.08470000000000,1.75700000000000,5.43900000000000,5.6667,NA,22553.8585,17.5486,15.7916,1.7570,16.6064,4.6242,4.0960,0.5282,-1.5380,22553.8585,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22585.9383,NA,16.28820000000000,15.90250000000000,1.65270000000000,5.07160000000000,5.2810,NA,22571.4071,16.1839,14.5312,1.6527,15.1297,4.4731,4.3797,0.0934,1.6461,22571.4071,26.9519,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22602.6036,NA,16.66530000000000,16.42900000000000,2.12990000000000,4.88590000000000,5.0447,NA,22587.5910,17.1425,15.0126,2.1299,15.9415,3.9570,3.8843,0.0727,-0.2451,22587.5910,11.4125,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22618.9814,NA,16.37780000000000,16.49010000000000,2.25950000000000,5.02260000000000,5.1570,NA,22604.7335,16.5074,14.2479,2.2595,15.1631,4.1074,4.0286,0.0788,0.6524,22604.7335,19.9035,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22635.7365,NA,16.75510000000000,16.43020000000000,2.12290000000000,4.67530000000000,4.8321,NA,22621.2409,16.6185,14.4956,2.1229,15.2947,3.8762,3.7841,0.0921,0.0772,22621.2409,28.3271,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22652.4486,NA,16.71210000000000,17.18180000000000,2.00690000000000,5.14200000000000,5.3018,NA,22637.8594,16.5961,14.5892,2.0069,15.4065,4.3247,4.1823,0.1424,-0.5633,22637.8594,13.5212,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22669.3685,NA,16.91990000000000,16.65650000000000,1.99730000000000,4.92420000000000,5.0384,NA,22654.4555,16.9103,14.9130,1.9973,15.7979,4.0393,3.9427,0.0966,-0.0604,22654.4555,14.1043,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22685.5843,NA,16.21580000000000,16.50500000000000,2.70280000000000,5.15000000000000,5.3276,NA,22671.3658,16.9213,14.2185,2.7028,15.2594,4.1091,4.0052,0.1039,0.4053,22671.3658,6.5312,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22702.8381,NA,17.25380000000000,18.54500000000000,2.24640000000000,6.39790000000000,6.6188,NA,22688.2871,16.7974,14.5510,2.2464,16.0455,4.9034,4.2036,0.6998,-1.6237,22688.2871,17.2182,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22718.6583,NA,15.82020000000000,15.99600000000000,2.59750000000000,6.55400000000000,6.7946,NA,22705.0845,16.1713,13.5738,2.5975,15.1575,4.9703,4.1865,0.7838,0.8014,22705.0845,9.1746,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22736.3201,NA,17.66180000000000,16.09650000000000,1.39600000000000,5.08740000000000,5.2293,NA,22721.2558,16.4603,15.0643,1.3960,15.7346,4.4171,3.9616,0.4555,0.0748,22721.2558,9.2843,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22752.6649,NA,16.34480000000000,16.44390000000000,1.51020000000000,5.17540000000000,5.3284,NA,22737.7161,16.4590,14.9488,1.5102,15.7105,4.4137,3.7939,0.6198,0.0164,22737.7161,17.7195,NA
